,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500
200,"101.5911","101.6028","101.6145","101.6262","101.6379","101.6496","101.6613","101.673","101.6847","101.6964","101.7081","101.7198","101.7315","101.7432","101.7549","101.7666","101.7783","100.737","100.737","100.737","100.737","100.737","100.737","101.7198"
300,"101.6028","101.6145","101.6262","101.6379","101.6496","101.6613","101.673","101.6847","101.6964","101.7081","101.7198","101.7315","101.7432","101.7549","101.7666","103.7556","109.863","115.9587","122.0661","128.1618","134.2692","140.3766","146.4723","152.5797"
400,"101.6145","101.6262","101.6379","101.6496","101.6613","101.673","101.6847","101.6964","101.7081","89.5167","97.6482","105.7914","113.9229","122.0661","130.1976","138.3408","146.4723","154.6155","162.747","170.8902","179.0217","187.1649","195.2964","203.4396"
500,"101.6262","101.6379","101.6496","101.6613","101.673","101.6847","101.6964","101.7081","101.7198","111.8871","122.0661","132.2334","142.4124","152.5797","162.747","172.926","183.0933","193.2723","203.4396","213.6069","223.7859","233.9532","244.1322","254.2995"
600,"101.6379","101.6496","101.6613","101.673","101.6847","85.4451","97.6482","109.863","122.0661","134.2692","146.4723","158.6871","170.8902","183.0933","195.2964","207.5112","219.7143","231.9174","244.1322","256.3353","268.5384","280.7415","292.9563","305.1594"
700,"101.6496","101.6613","101.673","101.6847","101.6964","99.684","113.9229","128.1618","142.4124","156.6513","170.8902","185.1291","199.368","213.6069","227.8575","242.0964","256.3353","270.5742","284.8131","299.052","313.3026","327.5415","341.7804","356.0193"
800,"101.6613","101.673","101.6847","101.6964","101.7081","113.9229","130.1976","146.4723","162.747","179.0217","195.2964","211.5828","227.8575","244.1322","260.4069","276.6816","292.9563","309.231","325.5057","341.7804","358.0551","374.3298","390.6045","406.8792"
900,"101.673","101.6847","101.6964","101.7081","109.863","113.9229","146.4723","164.7828","183.0933","201.4038","219.7143","238.0248","256.3353","274.6458","292.9563","311.2668","329.5773","347.8761","366.1866","384.0642","402.8076","0","0","0"
